,Season,Month,Year,Date,Pressure,Longitude,Latitude,
6536,SON,11,1997,11/22/1997,1020.16308,320.0072806,31.81691615,
6537,SON,11,1997,11/23/1997,1019.947249,327.9755953,31.32735238,
6538,SON,11,1997,11/24/1997,1018.619937,329.3055328,29.20942005,
6539,SON,11,1997,11/25/1997,1016.964735,320.0755777,27.45850548,
6540,SON,11,1997,11/26/1997,1016.56717,315.1001962,28.23681455,
6541,SON,11,1997,11/27/1997,1016.919324,328.3448562,29.24584247,
6542,SON,11,1997,11/28/1997,1017.60618,336.1558795,31.44982148,
6543,SON,11,1997,11/29/1997,1018.356191,342.9800091,32.94591063,
6544,SON,11,1997,11/30/1997,1018.670977,346.8606673,35.15023416,
6545,DJF,12,1997,12/1/1997,1018.133683,343.1675086,32.61902189,
6546,DJF,12,1997,12/2/1997,1018.080095,337.4385663,30.67637829,
6547,DJF,12,1997,12/3/1997,1017.152811,328.8162912,29.92031874,
6548,DJF,12,1997,12/4/1997,1016.744671,329.1870177,34.35412723,
6549,DJF,12,1997,12/5/1997,1017.583293,339.6329118,36.0262235,
6550,DJF,12,1997,12/6/1997,1018.862628,341.7126413,33.1255688,
6551,DJF,12,1997,12/7/1997,1019.9715,338.978912,29.89924753,
6552,DJF,12,1997,12/8/1997,1019.460865,335.5814135,29.08733694,
6553,DJF,12,1997,12/9/1997,1018.745936,335.5356802,30.3136854,
6554,DJF,12,1997,12/10/1997,1019.114482,344.3358885,31.07816174,
6555,DJF,12,1997,12/11/1997,1020.197545,345.120599,31.28721919,
6556,DJF,12,1997,12/12/1997,1020.434958,342.9246249,32.65597068,
6557,DJF,12,1997,12/13/1997,1020.474597,347.2226445,34.17490487,
6558,DJF,12,1997,12/14/1997,1019.506681,348.7682791,33.48798272,
6559,DJF,12,1997,12/15/1997,1017.896009,343.2112797,30.71085791,
6560,DJF,12,1997,12/16/1997,1017.432332,326.2511386,29.63967102,
6561,DJF,12,1997,12/17/1997,1018.137073,329.3757398,27.83720388,
6562,DJF,12,1997,12/18/1997,1018.699413,331.9745529,25.8007297,
6563,DJF,12,1997,12/19/1997,1018.277481,324.1011229,25.92542147,
6564,DJF,12,1997,12/20/1997,1018.355929,325.581547,26.97136827,
6565,DJF,12,1997,12/21/1997,1018.97696,333.3631087,28.03748984,
6566,DJF,12,1997,12/22/1997,1019.981165,328.3924018,29.74733232,
6567,DJF,12,1997,12/23/1997,1021.001141,334.2318947,31.841755,
6568,DJF,12,1997,12/24/1997,1022.109624,340.5758662,32.39601321,
6569,DJF,12,1997,12/25/1997,1022.923702,338.9496851,32.79751693,
6570,DJF,12,1997,12/26/1997,1023.068221,339.387347,32.31102676,
6571,DJF,12,1997,12/27/1997,1021.298749,338.510362,31.28258026,
6572,DJF,12,1997,12/28/1997,1020.247313,336.4931116,30.2702096,
6573,DJF,12,1997,12/29/1997,1019.386966,330.4674045,29.99161262,
6574,DJF,12,1997,12/30/1997,1021.161353,325.5006023,32.69728312,
6575,DJF,12,1997,12/31/1997,1021.569781,326.2833511,31.42775251,
6576,DJF,1,1998,1/1/1998,1022.069229,326.8703821,30.78001717,
6577,DJF,1,1998,1/2/1998,1023.361585,324.1563975,31.03419204,
6578,DJF,1,1998,1/3/1998,1023.929717,325.5339277,31.82960227,
6579,DJF,1,1998,1/4/1998,1023.275396,328.1139384,31.90378617,
6580,DJF,1,1998,1/5/1998,1023.573407,325.121411,33.59297442,
6581,DJF,1,1998,1/6/1998,1022.256182,325.8546358,34.15915583,
6582,DJF,1,1998,1/7/1998,1021.439758,330.1985263,33.87367295,
6583,DJF,1,1998,1/8/1998,1021.586009,334.5538488,34.08381966,
6584,DJF,1,1998,1/9/1998,1021.57577,338.3245182,32.89991229,
6585,DJF,1,1998,1/10/1998,1020.932807,337.5600563,32.27389022,
6586,DJF,1,1998,1/11/1998,1019.530287,337.7594359,31.64394729,
6587,DJF,1,1998,1/12/1998,1019.290593,337.3545132,31.5120609,
6588,DJF,1,1998,1/13/1998,1020.397148,331.1200824,32.19155327,
6589,DJF,1,1998,1/14/1998,1020.13508,335.6491811,32.26464225,
6590,DJF,1,1998,1/15/1998,1021.640056,335.5669953,33.66194493,
6591,DJF,1,1998,1/16/1998,1022.27481,335.6849852,33.94311818,
6592,DJF,1,1998,1/17/1998,1021.67543,340.4835398,33.64420013,
6593,DJF,1,1998,1/18/1998,1020.861073,343.1274297,32.09767058,
6594,DJF,1,1998,1/19/1998,1021.210968,341.9099685,32.27274774,
6595,DJF,1,1998,1/20/1998,1020.828487,342.1481726,34.73060665,
6596,DJF,1,1998,1/21/1998,1020.465819,342.1811269,35.97831549,
6597,DJF,1,1998,1/22/1998,1021.12273,334.12137,35.89233273,
6598,DJF,1,1998,1/23/1998,1022.020399,323.2528918,35.93133426,
6599,DJF,1,1998,1/24/1998,1022.247941,320.8644711,36.83136673,
6600,DJF,1,1998,1/25/1998,1021.78606,323.7089828,36.32245479,
6601,DJF,1,1998,1/26/1998,1020.299851,324.4531011,35.79816445,
6602,DJF,1,1998,1/27/1998,1020.125854,316.8562343,36.25295442,
6603,DJF,1,1998,1/28/1998,1019.577819,314.1174985,36.83171537,
6604,DJF,1,1998,1/29/1998,1018.031281,321.770827,36.90618447,
6605,DJF,1,1998,1/30/1998,1016.539269,337.8227529,33.9622021,
6606,DJF,1,1998,1/31/1998,1016.231679,333.2998057,33.93650908,
6607,DJF,2,1998,2/1/1998,1016.815254,324.4733574,40.38978488,
6608,DJF,2,1998,2/2/1998,1018.253504,314.8181712,42.44764244,
6609,DJF,2,1998,2/3/1998,1018.106343,315.6931078,43.58379736,
6610,DJF,2,1998,2/4/1998,1017.233072,325.4425595,42.71465625,
6611,DJF,2,1998,2/5/1998,1017.672353,335.206597,39.77709099,
6612,DJF,2,1998,2/6/1998,1018.2252,343.9629432,36.51303063,
6613,DJF,2,1998,2/7/1998,1019.658157,345.2245107,36.03411859,
6614,DJF,2,1998,2/8/1998,1019.654099,346.5513114,37.09112716,
6615,DJF,2,1998,2/9/1998,1019.828748,350.4992126,37.34889158,
6616,DJF,2,1998,2/10/1998,1021.139169,349.8622656,37.83014807,
6617,DJF,2,1998,2/11/1998,1021.961875,344.0402974,36.74077864,
6618,DJF,2,1998,2/12/1998,1021.956133,343.875552,35.53733226,
6619,DJF,2,1998,2/13/1998,1022.127845,344.5506313,34.46121135,
6620,DJF,2,1998,2/14/1998,1022.698016,345.175352,33.083737,
6621,DJF,2,1998,2/15/1998,1024.663772,340.8247042,33.42552336,
6622,DJF,2,1998,2/16/1998,1025.396743,334.0768546,34.49959076,
6623,DJF,2,1998,2/17/1998,1024.546816,332.3702953,35.52071568,
6624,DJF,2,1998,2/18/1998,1023.242968,334.7040007,35.44444181,
6625,DJF,2,1998,2/19/1998,1022.487748,337.9770483,34.94651655,
6626,DJF,2,1998,2/20/1998,1021.362741,339.9704721,32.60631211,
6627,DJF,2,1998,2/21/1998,1022.433906,341.467927,33.21889714,
6628,DJF,2,1998,2/22/1998,1024.556511,343.2394646,35.01830139,
6629,DJF,2,1998,2/23/1998,1023.49119,343.0121118,36.58679345,
6630,DJF,2,1998,2/24/1998,1022.257377,342.3291522,38.4055291,
6631,DJF,2,1998,2/25/1998,1022.824226,341.8811465,39.85702448,
6632,DJF,2,1998,2/26/1998,1023.234638,346.4663943,39.98674511,
6633,DJF,2,1998,2/27/1998,1022.367629,347.8377098,38.60124703,
6634,DJF,2,1998,2/28/1998,1020.03025,346.5762354,37.02944098,
6635,MAM,3,1998,3/1/1998,1019.147146,350.8059281,34.65951157,
6636,MAM,3,1998,3/2/1998,1019.751027,353.0105797,33.03806515,
6637,MAM,3,1998,3/3/1998,1019.969003,348.7930946,30.82413561,
6638,MAM,3,1998,3/4/1998,1019.847266,342.7410028,30.79818316,
6639,MAM,3,1998,3/5/1998,1020.856642,343.0252368,32.83396216,
6640,MAM,3,1998,3/6/1998,1021.038942,341.8425168,33.33308131,
6641,MAM,3,1998,3/7/1998,1021.811056,333.7318629,34.4511769,
6642,MAM,3,1998,3/8/1998,1022.925628,327.0263148,35.73457225,
6643,MAM,3,1998,3/9/1998,1022.99599,324.2954596,37.22849128,
6644,MAM,3,1998,3/10/1998,1023.039304,330.2329953,38.7143003,
6645,MAM,3,1998,3/11/1998,1022.80599,334.626684,38.19551171,
6646,MAM,3,1998,3/12/1998,1023.736244,332.9879569,37.51687394,
6647,MAM,3,1998,3/13/1998,1024.873402,329.4450324,36.8256679,
6648,MAM,3,1998,3/14/1998,1025.638139,327.6540601,37.5628399,
6649,MAM,3,1998,3/15/1998,1024.016262,332.0216892,37.7276886,
6650,MAM,3,1998,3/16/1998,1022.823855,331.8895478,37.81856555,
6651,MAM,3,1998,3/17/1998,1022.887961,332.8848318,37.62155703,
6652,MAM,3,1998,3/18/1998,1023.14957,333.887985,37.39483168,
6653,MAM,3,1998,3/19/1998,1023.774717,333.9470232,37.01914715,
6654,MAM,3,1998,3/20/1998,1023.38177,332.984912,36.18682157,
6655,MAM,3,1998,3/21/1998,1021.43756,332.3286273,36.01494459,
6656,MAM,3,1998,3/22/1998,1021.081583,332.62137,37.45801699,
6657,MAM,3,1998,3/23/1998,1022.125342,332.2390618,37.50158344,
6658,MAM,3,1998,3/24/1998,1021.831702,328.4990848,37.9933492,
6659,MAM,3,1998,3/25/1998,1021.830592,324.8657493,37.2712929,
6660,MAM,3,1998,3/26/1998,1021.793959,318.8397344,35.46965189,
6661,MAM,3,1998,3/27/1998,1020.884844,318.8892789,33.60244897,
6662,MAM,3,1998,3/28/1998,1019.680237,318.3836518,31.09662997,
6663,MAM,3,1998,3/29/1998,1018.757966,312.5848641,30.12714499,
6664,MAM,3,1998,3/30/1998,1017.775386,318.8988255,30.70334351,
6665,MAM,3,1998,3/31/1998,1019.417167,324.3353054,31.51908878,
6666,MAM,4,1998,4/1/1998,1020.380324,324.8988962,32.05905065,
6667,MAM,4,1998,4/2/1998,1020.725065,323.5385809,32.83987098,
6668,MAM,4,1998,4/3/1998,1019.001501,324.5590652,32.5396995,
6669,MAM,4,1998,4/4/1998,1018.070492,331.9064319,29.77318282,
6670,MAM,4,1998,4/5/1998,1018.36374,334.8357446,29.54972223,
6671,MAM,4,1998,4/6/1998,1018.372315,335.3035143,31.51179305,
6672,MAM,4,1998,4/7/1998,1019.907715,329.7670797,35.26623275,
6673,MAM,4,1998,4/8/1998,1020.526724,327.5596014,35.98251661,
6674,MAM,4,1998,4/9/1998,1019.703523,324.8131244,33.98562362,
6675,MAM,4,1998,4/10/1998,1018.531305,325.7573954,33.62383545,
6676,MAM,4,1998,4/11/1998,1019.750672,328.5442835,35.50809211,
6677,MAM,4,1998,4/12/1998,1021.822705,326.7027937,37.54320973,
6678,MAM,4,1998,4/13/1998,1022.625225,324.2476293,37.2869287,
6679,MAM,4,1998,4/14/1998,1021.730829,321.6679205,34.43375033,
6680,MAM,4,1998,4/15/1998,1021.428904,320.0501853,32.35187683,
6681,MAM,4,1998,4/16/1998,1021.527948,321.0673433,32.30119634,
6682,MAM,4,1998,4/17/1998,1022.42148,319.1769964,33.11701302,
6683,MAM,4,1998,4/18/1998,1021.615543,318.2380021,32.56473643,
6684,MAM,4,1998,4/19/1998,1019.717038,315.9656134,31.928952,
6685,MAM,4,1998,4/20/1998,1018.662457,319.8312806,31.91194462,
6686,MAM,4,1998,4/21/1998,1018.677116,323.7645218,31.13839497,
6687,MAM,4,1998,4/22/1998,1018.579456,324.2620195,31.1612054,
6688,MAM,4,1998,4/23/1998,1019.773515,327.6361554,33.59296222,
6689,MAM,4,1998,4/24/1998,1021.088335,328.7787833,35.19818898,
6690,MAM,4,1998,4/25/1998,1020.521929,329.5116118,34.21774826,
6691,MAM,4,1998,4/26/1998,1020.147031,324.1677577,32.51847291,
6692,MAM,4,1998,4/27/1998,1020.278946,321.9430417,32.11051469,
6693,MAM,4,1998,4/28/1998,1019.2766,321.2486963,32.34934584,
6694,MAM,4,1998,4/29/1998,1018.898539,320.4363726,33.99377983,
6695,MAM,4,1998,4/30/1998,1019.633842,323.1204448,35.65909231,
6696,MAM,5,1998,5/1/1998,1019.740256,324.9263135,36.81604239,
6697,MAM,5,1998,5/2/1998,1020.639845,323.5366265,38.411518,
6698,MAM,5,1998,5/3/1998,1022.276236,323.6876829,38.68828494,
6699,MAM,5,1998,5/4/1998,1022.495625,324.6003299,38.68343393,
6700,MAM,5,1998,5/5/1998,1022.000995,321.7688027,38.81880582,
6701,MAM,5,1998,5/6/1998,1019.716621,316.7272224,39.16167564,
6702,MAM,5,1998,5/7/1998,1018.507792,318.9945203,39.67325986,
6703,MAM,5,1998,5/8/1998,1018.269163,333.7119758,36.82001816,
6704,MAM,5,1998,5/9/1998,1019.71295,332.6667213,35.29001469,
6705,MAM,5,1998,5/10/1998,1019.418316,327.211095,34.53444945,
6706,MAM,5,1998,5/11/1998,1018.602312,327.344546,32.62670369,
6707,MAM,5,1998,5/12/1998,1018.818933,327.5748482,34.34322664,
6708,MAM,5,1998,5/13/1998,1019.475646,326.5778496,35.25190834,
6709,MAM,5,1998,5/14/1998,1019.415896,327.9136519,36.13658441,
6710,MAM,5,1998,5/15/1998,1019.196983,328.9693271,36.53827799,
6711,MAM,5,1998,5/16/1998,1018.578516,330.4361805,37.07417781,
6712,MAM,5,1998,5/17/1998,1018.241847,332.0519511,36.64612612,
6713,MAM,5,1998,5/18/1998,1018.495079,336.4990673,35.72272108,
6714,MAM,5,1998,5/19/1998,1019.571303,334.8335692,34.86514502,
6715,MAM,5,1998,5/20/1998,1020.005168,331.2249697,34.13385213,
6716,MAM,5,1998,5/21/1998,1020.131416,331.7035037,35.37846249,
6717,MAM,5,1998,5/22/1998,1020.771144,331.5357709,36.21847889,
6718,MAM,5,1998,5/23/1998,1021.358269,329.2378379,36.02156628,
6719,MAM,5,1998,5/24/1998,1021.454251,326.182485,34.51094999,
6720,MAM,5,1998,5/25/1998,1020.617907,324.9012836,32.99613588,
6721,MAM,5,1998,5/26/1998,1020.47634,322.6234578,31.72772043,
6722,MAM,5,1998,5/27/1998,1020.65882,321.6241434,30.79008655,
6723,MAM,5,1998,5/28/1998,1020.188669,321.2702602,29.7293802,
6724,MAM,5,1998,5/29/1998,1019.163417,319.8526606,29.37700465,
6725,MAM,5,1998,5/30/1998,1018.799732,317.8228231,29.40736126,
6726,MAM,5,1998,5/31/1998,1018.426357,316.9434152,29.63806292,
6727,JJA,6,1998,6/1/1998,1018.3242,321.7163548,29.63383815,
6728,JJA,6,1998,6/2/1998,1018.832507,322.738609,29.2240424,
6729,JJA,6,1998,6/3/1998,1017.861501,322.4004141,28.87567191,
6730,JJA,6,1998,6/4/1998,1017.509201,327.4497874,29.92181836,
6731,JJA,6,1998,6/5/1998,1017.781157,328.6477219,28.16813974,
6732,JJA,6,1998,6/6/1998,1018.775755,330.4991718,29.65857369,
6733,JJA,6,1998,6/7/1998,1019.936612,330.0185178,30.82304884,
6734,JJA,6,1998,6/8/1998,1019.780177,328.8251965,31.75389536,
6735,JJA,6,1998,6/9/1998,1020.38052,322.2088968,33.16747125,
6736,JJA,6,1998,6/10/1998,1021.750647,320.9976513,34.38525197,
6737,JJA,6,1998,6/11/1998,1022.759717,322.8381915,35.88013931,
6738,JJA,6,1998,6/12/1998,1022.573504,325.2126241,36.6493975,
6739,JJA,6,1998,6/13/1998,1021.194807,327.217071,36.46969479,
6740,JJA,6,1998,6/14/1998,1020.792499,327.6341977,36.11332433,
6741,JJA,6,1998,6/15/1998,1019.978797,328.0866788,35.48412626,
6742,JJA,6,1998,6/16/1998,1020.15841,329.1362422,35.86816007,
6743,JJA,6,1998,6/17/1998,1020.893381,329.0511944,36.32676399,
6744,JJA,6,1998,6/18/1998,1020.451927,327.8723412,35.44215275,
6745,JJA,6,1998,6/19/1998,1020.138034,326.0304978,34.06981147,
6746,JJA,6,1998,6/20/1998,1020.437535,327.3705964,33.57571514,
6747,JJA,6,1998,6/21/1998,1021.4759,330.4772672,34.39373806,
6748,JJA,6,1998,6/22/1998,1021.998474,328.8032764,35.38052991,
6749,JJA,6,1998,6/23/1998,1021.281751,326.3068525,35.59163124,
6750,JJA,6,1998,6/24/1998,1021.097742,323.0492642,34.80246864,
6751,JJA,6,1998,6/25/1998,1020.899402,321.9281395,33.38332403,
6752,JJA,6,1998,6/26/1998,1019.405873,322.1336634,31.60598052,
6753,JJA,6,1998,6/27/1998,1019.410807,325.279117,31.3048592,
6754,JJA,6,1998,6/28/1998,1019.907722,329.0299233,33.05112816,
6755,JJA,6,1998,6/29/1998,1020.002018,329.5960798,33.24631047,
6756,JJA,6,1998,6/30/1998,1020.301886,326.1910936,32.72236214,
6757,JJA,7,1998,7/1/1998,1021.789909,322.6421738,33.88773772,
6758,JJA,7,1998,7/2/1998,1022.02417,323.2838458,34.66821491,
6759,JJA,7,1998,7/3/1998,1021.330583,326.5219665,36.26773545,
6760,JJA,7,1998,7/4/1998,1022.11469,329.7712467,37.68243383,
6761,JJA,7,1998,7/5/1998,1022.825808,327.1958486,36.87285085,
6762,JJA,7,1998,7/6/1998,1022.441326,321.5113161,35.46488083,
6763,JJA,7,1998,7/7/1998,1023.231801,320.6491306,35.8177536,
6764,JJA,7,1998,7/8/1998,1022.229436,322.4403255,36.17070952,
6765,JJA,7,1998,7/9/1998,1021.443688,324.2380674,35.14594575,
6766,JJA,7,1998,7/10/1998,1021.442026,325.8977874,34.26990431,
6767,JJA,7,1998,7/11/1998,1020.90329,325.6149828,33.39902959,
6768,JJA,7,1998,7/12/1998,1019.702428,322.9172879,32.89469175,
6769,JJA,7,1998,7/13/1998,1019.659949,321.4973088,34.10427557,
6770,JJA,7,1998,7/14/1998,1020.01831,322.4142521,35.60994437,
6771,JJA,7,1998,7/15/1998,1019.962068,321.6921443,35.00956312,
6772,JJA,7,1998,7/16/1998,1019.639484,322.003038,33.94879693,
6773,JJA,7,1998,7/17/1998,1019.286772,321.207498,32.99052749,
6774,JJA,7,1998,7/18/1998,1019.169686,317.7190625,31.98389044,
6775,JJA,7,1998,7/19/1998,1019.715908,315.4217104,31.21287014,
6776,JJA,7,1998,7/20/1998,1020.013014,315.3711977,31.02860462,
6777,JJA,7,1998,7/21/1998,1019.567137,317.8571064,31.09678307,
6778,JJA,7,1998,7/22/1998,1018.784284,322.6907495,32.38144747,
6779,JJA,7,1998,7/23/1998,1019.644023,325.7961828,34.68559399,
6780,JJA,7,1998,7/24/1998,1021.171618,325.0673821,35.72569993,
6781,JJA,7,1998,7/25/1998,1021.068551,321.9149709,35.57802837,
6782,JJA,7,1998,7/26/1998,1020.046926,319.2994167,34.7267563,
6783,JJA,7,1998,7/27/1998,1020.007964,321.7173494,35.06332878,
6784,JJA,7,1998,7/28/1998,1020.583522,322.383687,35.32068764,
6785,JJA,7,1998,7/29/1998,1020.428295,321.3016031,35.08885933,
6786,JJA,7,1998,7/30/1998,1020.747868,321.0702812,34.94499461,
6787,JJA,7,1998,7/31/1998,1020.885792,323.2481945,35.37656032,
6788,JJA,8,1998,8/1/1998,1021.462431,323.4768878,35.72264014,
6789,JJA,8,1998,8/2/1998,1021.349943,323.2088157,36.57980734,
6790,JJA,8,1998,8/3/1998,1021.990033,326.2224354,37.67154417,
6791,JJA,8,1998,8/4/1998,1022.566012,327.2037776,38.35415636,
6792,JJA,8,1998,8/5/1998,1022.063253,326.835129,38.2132534,
6793,JJA,8,1998,8/6/1998,1020.376029,325.0272474,37.84138631,
6794,JJA,8,1998,8/7/1998,1019.696205,321.3819307,36.91513684,
6795,JJA,8,1998,8/8/1998,1019.777172,316.5272589,35.64447052,
6796,JJA,8,1998,8/9/1998,1019.132167,315.2221238,34.95515329,
6797,JJA,8,1998,8/10/1998,1018.452955,319.3556879,34.22539588,
6798,JJA,8,1998,8/11/1998,1019.385872,325.486551,34.6752086,
6799,JJA,8,1998,8/12/1998,1020.939177,324.709984,35.4253344,
6800,JJA,8,1998,8/13/1998,1020.500919,321.8827532,36.18984841,
6801,JJA,8,1998,8/14/1998,1019.062154,320.0704706,35.8074548,
6802,JJA,8,1998,8/15/1998,1018.884359,322.8176797,36.24367956,
6803,JJA,8,1998,8/16/1998,1020.829572,325.6146569,36.3509275,
6804,JJA,8,1998,8/17/1998,1021.02412,323.6178349,36.28710082,
6805,JJA,8,1998,8/18/1998,1020.519736,325.8518792,37.35160412,
6806,JJA,8,1998,8/19/1998,1020.679454,328.5846124,38.00703101,
6807,JJA,8,1998,8/20/1998,1020.762317,325.975995,37.44477748,
6808,JJA,8,1998,8/21/1998,1020.182282,324.9588283,36.53869625,
6809,JJA,8,1998,8/22/1998,1018.640411,327.7743456,36.03826494,
6810,JJA,8,1998,8/23/1998,1017.951676,329.8687099,36.01861352,
6811,JJA,8,1998,8/24/1998,1018.691541,328.0360253,36.68913716,
6812,JJA,8,1998,8/25/1998,1019.943218,327.5653821,37.02285176,
6813,JJA,8,1998,8/26/1998,1019.5391,322.6454946,35.65530957,
6814,JJA,8,1998,8/27/1998,1019.38864,321.3566212,35.43508636,
6815,JJA,8,1998,8/28/1998,1018.686806,324.6274444,35.59477223,
6816,JJA,8,1998,8/29/1998,1018.541919,323.4468535,34.06237197,
6817,JJA,8,1998,8/30/1998,1018.38635,320.7314194,31.48720598,
6818,JJA,8,1998,8/31/1998,1018.20637,314.9935071,29.78598704,
6819,SON,9,1998,9/1/1998,1017.015084,317.0828466,29.40893311,
6820,SON,9,1998,9/2/1998,1016.858208,324.1973725,31.02224087,
6821,SON,9,1998,9/3/1998,1018.077545,325.8101469,31.78382071,
6822,SON,9,1998,9/4/1998,1018.768464,319.6468127,31.37386142,
6823,SON,9,1998,9/5/1998,1018.057256,319.6600491,30.08533749,
6824,SON,9,1998,9/6/1998,1018.021309,316.5698822,29.00863952,
6825,SON,9,1998,9/7/1998,1017.836071,318.4350041,29.59159586,
6826,SON,9,1998,9/8/1998,1017.712126,320.8105173,31.43135807,
6827,SON,9,1998,9/9/1998,1018.852052,320.350483,34.28117542,
6828,SON,9,1998,9/10/1998,1019.748901,324.5767863,35.94325382,
6829,SON,9,1998,9/11/1998,1019.775279,327.4987899,36.64458857,
6830,SON,9,1998,9/12/1998,1019.554668,330.3740642,37.48471471,
6831,SON,9,1998,9/13/1998,1018.666781,327.8025482,35.91073992,
6832,SON,9,1998,9/14/1998,1018.584021,323.9813169,35.34270359,
6833,SON,9,1998,9/15/1998,1018.199047,324.1074791,35.07355083,
6834,SON,9,1998,9/16/1998,1017.636224,325.0558033,33.07900367,
6835,SON,9,1998,9/17/1998,1017.164649,324.2084796,31.41284502,
6836,SON,9,1998,9/18/1998,1017.657851,330.5427971,34.49333543,
6837,SON,9,1998,9/19/1998,1018.682523,332.5571944,36.25589219,
6838,SON,9,1998,9/20/1998,1019.172838,332.5465016,36.68020667,
6839,SON,9,1998,9/21/1998,1019.124525,334.0530981,37.41410524,
6840,SON,9,1998,9/22/1998,1018.39346,335.1143531,37.48787147,
6841,SON,9,1998,9/23/1998,1018.629147,333.9381001,36.82957319,
6842,SON,9,1998,9/24/1998,1017.760458,328.5572645,33.79233462,
6843,SON,9,1998,9/25/1998,1017.389273,316.4000666,34.08440811,
6844,SON,9,1998,9/26/1998,1017.451928,314.5074689,35.42571078,
6845,SON,9,1998,9/27/1998,1016.840375,328.2388514,33.17377493,
6846,SON,9,1998,9/28/1998,1017.664857,332.359982,31.82626983,
6847,SON,9,1998,9/29/1998,1018.470075,330.7747069,32.92289289,
6848,SON,9,1998,9/30/1998,1018.586151,325.5844041,31.64891745,
6849,SON,10,1998,10/1/1998,1018.457052,320.0248641,30.91750629,
6850,SON,10,1998,10/2/1998,1018.504919,320.3671375,32.44375391,
6851,SON,10,1998,10/3/1998,1018.405797,319.832294,33.06886451,
6852,SON,10,1998,10/4/1998,1018.181219,314.1968297,33.6823605,
6853,SON,10,1998,10/5/1998,1017.913345,313.2256408,34.95193116,
6854,SON,10,1998,10/6/1998,1017.875014,319.5141656,37.27357136,
6855,SON,10,1998,10/7/1998,1020.154114,328.5351611,38.16460314,
6856,SON,10,1998,10/8/1998,1020.912865,332.8751458,38.66240825,
6857,SON,10,1998,10/9/1998,1021.299735,331.3190162,38.9587951,
6858,SON,10,1998,10/10/1998,1020.746489,329.0290716,37.58824034,
6859,SON,10,1998,10/11/1998,1019.858577,332.1541032,37.08869663,
6860,SON,10,1998,10/12/1998,1018.788832,332.1206665,37.50327317,
6861,SON,10,1998,10/13/1998,1018.271142,336.9544937,38.25078906,
6862,SON,10,1998,10/14/1998,1019.697643,337.3179904,36.97985101,
6863,SON,10,1998,10/15/1998,1020.651302,330.897646,36.33756586,
6864,SON,10,1998,10/16/1998,1019.639607,326.4746846,36.54097661,
6865,SON,10,1998,10/17/1998,1019.185154,328.3177446,36.90235227,
6866,SON,10,1998,10/18/1998,1019.32056,332.4181556,35.15305089,
6867,SON,10,1998,10/19/1998,1019.928259,329.5152198,33.44728038,
6868,SON,10,1998,10/20/1998,1019.547689,332.1582283,33.03370826,
6869,SON,10,1998,10/21/1998,1019.559357,339.1372581,32.38455517,
6870,SON,10,1998,10/22/1998,1020.866077,343.5776858,32.45877928,
6871,SON,10,1998,10/23/1998,1021.855503,340.8318148,32.68956515,
6872,SON,10,1998,10/24/1998,1021.177526,332.2094534,32.27526597,
6873,SON,10,1998,10/25/1998,1020.465944,329.5773358,32.97807376,
6874,SON,10,1998,10/26/1998,1020.327957,331.832685,34.91582601,
6875,SON,10,1998,10/27/1998,1021.601095,332.5833026,36.45239784,
6876,SON,10,1998,10/28/1998,1021.440487,338.2223167,36.21593866,
6877,SON,10,1998,10/29/1998,1021.894285,344.3553594,36.06498157,
6878,SON,10,1998,10/30/1998,1020.342539,346.7971365,36.31991781,
6879,SON,10,1998,10/31/1998,1018.105457,343.9252035,34.90736029,
6880,SON,11,1998,11/1/1998,1017.535683,340.2934146,35.45380419,
6881,SON,11,1998,11/2/1998,1017.147147,338.661676,35.10888098,
6882,SON,11,1998,11/3/1998,1015.905017,327.0177645,33.38556621,
6883,SON,11,1998,11/4/1998,1016.333764,325.2038696,34.35540948,
6884,SON,11,1998,11/5/1998,1016.899335,341.552374,37.67199619,
6885,SON,11,1998,11/6/1998,1018.476372,347.2140311,36.29266497,
6886,SON,11,1998,11/7/1998,1018.405601,345.9734929,34.99595393,
6887,SON,11,1998,11/8/1998,1019.247831,340.377084,34.31015914,
6888,SON,11,1998,11/9/1998,1019.964686,335.572368,34.39695052,
6889,SON,11,1998,11/10/1998,1022.264764,329.5540864,35.45886777,
6890,SON,11,1998,11/11/1998,1022.567805,326.1764667,36.07721998,
6891,SON,11,1998,11/12/1998,1019.980406,326.0851404,33.44000818,
6892,SON,11,1998,11/13/1998,1018.590614,326.5816144,32.09023995,
6893,SON,11,1998,11/14/1998,1017.458261,326.146077,33.14121187,
6894,SON,11,1998,11/15/1998,1017.254863,335.9140681,34.16763482,
6895,SON,11,1998,11/16/1998,1018.730783,341.5140641,35.80151887,
6896,SON,11,1998,11/17/1998,1019.441946,336.5828665,35.94919459,
6897,SON,11,1998,11/18/1998,1019.232565,331.5538915,36.57873682,
6898,SON,11,1998,11/19/1998,1019.686476,326.459087,37.70937068,
6899,SON,11,1998,11/20/1998,1020.33076,327.9898341,38.00381713,
6900,SON,11,1998,11/21/1998,1021.512338,331.41797,37.36416575,
6901,SON,11,1998,11/22/1998,1020.80324,329.7463882,35.86391189,
6902,SON,11,1998,11/23/1998,1020.10406,326.7952333,36.05944826,
6903,SON,11,1998,11/24/1998,1019.966826,333.8779877,36.8885482,
6904,SON,11,1998,11/25/1998,1020.852437,338.458925,36.30118475,
6905,SON,11,1998,11/26/1998,1021.394655,333.1778438,36.33832366,
6906,SON,11,1998,11/27/1998,1021.745045,333.1310188,36.79127933,
